"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"LMBS","First Trust Low Duration Opportunities ETF","52.17","$693.86M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lmbs",
"FMB","First Trust Managed Municipal ETF","53.3599","$173.42M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmb",
"FMK","First Trust Mega Cap AlphaDEX Fund","31.01","$15.51M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmk",
"FNX","First Trust Mid Cap Core AlphaDEX Fund","59.15","$689.1M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fnx",
"FNY","First Trust Mid Cap Growth AlphaDEX Fund","34.79","$99.15M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fny",
"RNMC","First Trust Mid Cap US Equity Select ETF","19.3852","$1.94M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rnmc",
"FNK","First Trust Mid Cap Value AlphaDEX Fund","33.1596","$58.03M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fnk",
"FAD","First Trust Multi Cap Growth AlphaDEX Fund","58.7355","$102.79M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fad",
"FAB","First Trust Multi Cap Value AlphaDEX Fund","51.89","$103.78M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fab",
"MDIV","First Trust Multi-Asset Diversified Income Index Fund","19.19","$867.39M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mdiv",
"MCEF","First Trust Municipal CEF Income Opportunity ETF","19.13","$13.39M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mcef",
"QABA","First Trust NASDAQ ABA Community Bank Index Fund","49.05","$353.16M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qaba",
"FTXO","First Trust Nasdaq Bank ETF","26.32","$1.05B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftxo",
"QCLN","First Trust NASDAQ Clean Edge Green Energy Index Fund","18.67","$78.41M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qcln",
"GRID","First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ","45.91","$22.96M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grid",
"CIBR","First Trust NASDAQ Cybersecurity ETF","21.05","$274.7M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cibr",
"FTXG","First Trust Nasdaq Food & Beverage ETF","20.323","$3.05M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftxg",
"CARZ","First Trust NASDAQ Global Auto Index Fund","37.7114","$16.97M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/carz",
"FTXN","First Trust Nasdaq Oil & Gas ETF","17.44","$2.62M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftxn",
"FTXH","First Trust Nasdaq Pharmaceuticals ETF","19.4","$1.94M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftxh",
"FTXD","First Trust Nasdaq Retail ETF","19.4735","$1.95M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftxd",
"FTXL","First Trust Nasdaq Semiconductor ETF","25.65","$21.8M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftxl",
"FONE","First Trust NASDAQ Smartphone Index Fund","48.449","$16.96M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fone",
"TDIV","First Trust NASDAQ Technology Dividend Index Fund","31.94","$715.62M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tdiv",
"FTXR","First Trust Nasdaq Transportation ETF","23.045","$3.46M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftxr",
"QQEW","First Trust NASDAQ-100 Equal Weighted Index Fund","53.88","$522.64M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqew",
"QQXT","First Trust NASDAQ-100 Ex-Technology Sector Index Fund","46.165","$99.25M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqxt",
"QTEC","First Trust NASDAQ-100- Technology Index Fund","64.44","$2B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qtec",
"AIRR","First Trust RBA American Industrial Renaissance ETF","23.43","$167.52M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/airr",
"QINC","First Trust RBA Quality Income ETF","24.0242","$26.43M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qinc",
"RDVY","First Trust Rising Dividend Achievers ETF","27.56","$234.26M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rdvy",
"RFAP","First Trust RiverFront Dynamic Asia Pacific ETF","57.48","$22.99M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rfap",
"RFDI","First Trust RiverFront Dynamic Developed International ETF","61.46","$307.3M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rfdi",
"RFEM","First Trust RiverFront Dynamic Emerging Markets ETF","66.18","$46.33M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rfem",
"RFEU","First Trust RiverFront Dynamic Europe ETF","62.63","$84.55M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rfeu",
"FTSL","First Trust Senior Loan Fund ETF","48.48","$1.34B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftsl",
"FYX","First Trust Small Cap Core AlphaDEX Fund","54.894","$480.32M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fyx",
"FYC","First Trust Small Cap Growth AlphaDEX Fund","38.1145","$118.16M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fyc",
"RNSC","First Trust Small Cap US Equity Select ETF","19.2852","$1.93M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rnsc",
"FYT","First Trust Small Cap Value AlphaDEX Fund","33.28","$59.9M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fyt",
"FKO","First Trust South Korea AlphaDEX Fund","26.51","$5.3M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fko",
"FCVT","First Trust SSI Strategic Convertible Securities ETF","28.01","$54.62M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fcvt",
"FDIV","First Trust Strategic Income ETF","50.77","$101.54M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdiv",
"FSZ","First Trust Switzerland AlphaDEX Fund","49.59","$193.4M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fsz",
"FTW","First Trust Taiwan AlphaDEX Fund","36.79","$3.68M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftw",
"FIXD","First Trust TCW Opportunistic Fixed Income ETF","50.9","$50.9M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fixd",
"TUSA","First Trust Total US Market AlphaDEX ETF","29.8056","$11.92M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tusa",
"FKU","First Trust United Kingdom AlphaDEX Fund","37.14","$27.86M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fku",
"RNDV","First Trust US Equity Dividend Select ETF","19.495","$1.95M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rndv",
"FUNC","First United Corporation","15.2","$107.42M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/func",
"FUSB","First US Bancshares, Inc.","11.45","$69.54M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fusb",
"SVVC","Firsthand Technology Value Fund, Inc.","7.6","$56.47M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/svvc",
"FSV","FirstService Corporation","63.31","$2.19B","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/fsv",
"FISV","Fiserv, Inc.","124.05","$26.11B","1986","Technology","EDP Services","http://www.nasdaq.com/symbol/fisv",
"FIVE","Five Below, Inc.","49.77","$2.74B","2012","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/five",
"FPRX","Five Prime Therapeutics, Inc.","27.83","$804.35M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fprx",
"FVE","Five Star Senior Living Inc.","1.55","$77.59M","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/fve",
"FIVN","Five9, Inc.","21.15","$1.17B","2014","Technology","EDP Services","http://www.nasdaq.com/symbol/fivn",
"FLEX","Flex Ltd.","15.84","$8.43B","1994","Technology","Electrical Products","http://www.nasdaq.com/symbol/flex",
"FLKS","Flex Pharma, Inc.","3.3","$59.31M","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flks",
"FLXN","Flexion Therapeutics, Inc.","22.69","$723.94M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flxn",
"SKOR","FlexShares Credit-Scored US Corporate Bond Index Fund","51.0326","$45.93M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skor",
"LKOR","FlexShares Credit-Scored US Long Corporate Bond Index Fund","53.2","$13.3M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lkor",
"MBSD","FlexShares Disciplined Duration MBS Index Fund","24.0144","$36.02M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mbsd",
"ASET","FlexShares Real Assets Allocation Index Fund","27.94","$4.19M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aset",
"ESGG","FlexShares STOXX Global ESG Impact Index Fund","88.14","$8.81M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/esgg",
"ESG","FlexShares STOXX US ESG Impact Index Fund","58.5274","$13.17M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/esg",
"QLC","FlexShares US Quality Large Cap Index Fund","29.96","$25.47M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qlc",
"FPAY","FlexShopper, Inc.","4.05","$21.41M","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/fpay",
"FLXS","Flexsteel Industries, Inc.","53.37","$417.1M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/flxs",
"FLIR","FLIR Systems, Inc.","37.71","$5.17B","1993","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flir",
"FLDM","Fluidigm Corporation","3.61","$106.19M","2011","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/fldm",
"FFIC","Flushing Financial Corporation","27.95","$805.07M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffic",
"FNBG","FNB Bancorp","28.14","$207.18M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnbg",
"FOMX","Foamix Pharmaceuticals Ltd.","4.49","$168.05M","2014","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/fomx",
"FOGO","Fogo de Chao, Inc.","13.2","$372.71M","2015","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/fogo",
"FONR","Fonar Corporation","26.5","$167.74M","1981","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/fonr",
"FRSX","Foresight Autonomous Holdings Ltd.","6.36","$92.94M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/frsx",
"FH","FORM Holdings Corp.","1.18","$31.23M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/fh",
"FORM","FormFactor, Inc.","14","$1.02B","2003","Technology","Semiconductors","http://www.nasdaq.com/symbol/form",
"FORTY","Formula Systems (1985) Ltd.","36.9458","$544.17M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/forty",
"FORR","Forrester Research, Inc.","40.3","$714.68M","1996","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/forr",
"FRTA","Forterra, Inc.","4.44","$284.9M","2016","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/frta",
"FTNT","Fortinet, Inc.","37.05","$6.51B","2009","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ftnt",
"FBIO","Fortress Biotech, Inc.","3.93","$198.57M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fbio",
"FMCI","Forum Merger Corporation","9.69","$216.64M","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmci",
"FMCIR","Forum Merger Corporation","0.41","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmcir",
"FMCIU","Forum Merger Corporation","10.27","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmciu",
"FMCIW","Forum Merger Corporation","0.37","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fmciw",
"FWRD","Forward Air Corporation","51.49","$1.56B","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/fwrd",
"FORD","Forward Industries, Inc.","1.09","$9.57M","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/ford",
"FWP","Forward Pharma A/S","24.31","$1.15B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fwp",
"FOSL","Fossil Group, Inc.","8.21","$397.89M","1993","Consumer Non-Durables","Consumer Specialties","http://www.nasdaq.com/symbol/fosl",
"FMI","Foundation Medicine, Inc.","39.6","$1.43B","2013","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/fmi",
"FOXF","Fox Factory Holding Corp.","37.5","$1.4B","2013","Consumer Non-Durables","Motor Vehicles","http://www.nasdaq.com/symbol/foxf",
"FRAN","Francesca&#39;s Holdings Corporation","8.41","$312.21M","2011","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/fran",
"FELE","Franklin Electric Co., Inc.","39.8","$1.85B","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/fele",
"FKLYU","Frankly, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fklyu",
"FRED","Fred&#39;s, Inc.","6.45","$245.31M","1992","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/fred",
"RAIL","Freightcar America, Inc.","18.57","$230.79M","2005","Capital Goods","Railroads","http://www.nasdaq.com/symbol/rail",
"FEIM","Frequency Electronics, Inc.","8.55","$74.64M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/feim",
"FRPT","Freshpet, Inc.","15.95","$551.66M","2014","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/frpt",
"FTEO","FRONTEO, Inc.","12.8283","$243.75M","2013","n/a","n/a","http://www.nasdaq.com/symbol/fteo",
"FTR","Frontier Communications Corporation","15.27","$1.2B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ftr",
"FTRPR","Frontier Communications Corporation","24.62","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ftrpr",
"FRPH","FRP Holdings, Inc.","44.5","$445.1M","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/frph",
"FSBW","FS Bancorp, Inc.","45.36","$139.49M","2012","Finance","Banks","http://www.nasdaq.com/symbol/fsbw",
"FSBC","FSB Bancorp, Inc.","15.3","$29.71M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsbc",
"FTD","FTD Companies, Inc.","13.68","$376.81M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ftd",
"FTEK","Fuel Tech, Inc.","0.87","$20.66M","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/ftek",
"FCEL","FuelCell Energy, Inc.","1.46","$86.98M","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/fcel",
"FLGT","Fulgent Genetics, Inc.","5.92","$104.74M","2016","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/flgt",
"FORK","Fuling Global Inc.","3.3","$52M","2015","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/fork",
"FLL","Full House Resorts, Inc.","2.57","$58.76M","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/fll",
"FULT","Fulton Financial Corporation","17.65","$3.09B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fult",
"FSNN","Fusion Telecommunications International, Inc.","1.21","$27.12M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/fsnn",
"FTFT","Future FinTech Group Inc.","2.1","$10.86M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ftft",
"FFHL","Fuwei Films (Holdings) Co., Ltd.","2.61","$8.52M","2006","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ffhl",
"WILC","G. Willi-Food International,  Ltd.","6.6","$87.39M","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/wilc",
"GTHX","G1 Therapeutics, Inc.","13","$367.71M","2017","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gthx",
"FOANC","Gabelli NextShares Trust","99.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/foanc",
"MOGLC","Gabelli NextShares Trust","99.9","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/moglc",
"GAIA","Gaia, Inc.","11.55","$175.09M","1999","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/gaia",
"GLPG","Galapagos NV","86.56","$4.4B","2015","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/glpg",
"GALT","Galectin Therapeutics Inc.","1.83","$63.45M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galt",
"GALE","Galena Biopharma, Inc.","0.369","$13.84M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gale",
"GLMD","Galmed Pharmaceuticals Ltd.","8.4","$103.05M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/glmd",
"GLPI","Gaming and Leisure Properties, Inc.","37.91","$8.06B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/glpi",
"GPIC","Gaming Partners International Corporation","11.6","$91.97M","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/gpic",
"GRMN","Garmin Ltd.","51.8","$9.72B","2000","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/grmn",
"GARS","Garrison Capital Inc.","8.28","$132.89M","2013","n/a","n/a","http://www.nasdaq.com/symbol/gars",
"GDS","GDS Holdings Limited","9.18","$872.11M","2016","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/gds",
"GEMP","Gemphire Therapeutics Inc.","8.9","$94.34M","2016","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gemp",
"GENC","Gencor Industries Inc.","16","$230.43M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/genc",
"GNCMA","General Communication, Inc.","43.34","$1.56B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/gncma",
"GFN","General Finance Corporation","4.9","$128.47M","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/gfn",
"GFNCP","General Finance Corporation","96.2165","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/gfncp",
"GFNSL","General Finance Corporation","25.6999","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/gfnsl",
"GENE","Genetic Technologies Ltd","0.82","$13.31M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gene",
